time,local_time,year,month,day,hour,month_name,season,u_wind_sfc,v_wind_sfc,relative_humidity_sfc,pressure_sfc,precip_rate_sfc,temperature_sfc,sensible_heat_flux_qcecor,latent_heat_flux_qcecor
2014-06-15 00:30:00,2014-06-14 20:30:00-04:00,2014,6,14,20,June,dry,0.0053428607,-0.040537123,93.28362,1004.97394,0.00040690202,297.8233,-0.9052261,4.1849923
2014-06-15 01:30:00,2014-06-14 21:30:00-04:00,2014,6,14,21,June,dry,-0.009837623,-0.12672533,94.57834,1005.79816,0.0006013827,297.19434,0.35238817,-5.8627286
2014-06-15 02:30:00,2014-06-14 22:30:00-04:00,2014,6,14,22,June,dry,0.021088788,-0.14348954,96.21668,1006.4057,0.0007958634,296.67462,-2.9181237,-3.6783175
2014-06-15 03:30:00,2014-06-14 23:30:00-04:00,2014,6,14,23,June,dry,0.27720752,-0.15788579,96.282,1006.67194,0.0008172338,296.26443,8.7050705,-12.609846
2014-06-15 04:30:00,2014-06-15 00:30:00-04:00,2014,6,15,0,June,dry,4.4901375e-05,-2.1996968e-05,96.85833,1006.40344,0.00066549395,296.12363,-3.0943308,-5.5245976
2014-06-15 05:30:00,2014-06-15 01:30:00-04:00,2014,6,15,1,June,dry,0.2169241,0.10648301,97.068344,1006.16046,0.0005137541,295.86313,-8.116398,-7.406013
2014-06-15 06:30:00,2014-06-15 02:30:00-04:00,2014,6,15,2,June,dry,0.20435967,0.16424374,97.52785,1005.95215,0.0004297328,295.6588,-3.9781368,-10.290801
2014-06-15 07:30:00,2014-06-15 03:30:00-04:00,2014,6,15,3,June,dry,0.012142918,0.01184978,97.46835,1005.9678,0.00041343016,295.55566,-2.5958252,-8.845787
2014-06-15 08:30:00,2014-06-15 04:30:00-04:00,2014,6,15,4,June,dry,0.03686576,0.03596055,97.97668,1005.8817,0.00039712747,295.451,2.9456978,0.3501412
2014-06-15 09:30:00,2014-06-15 05:30:00-04:00,2014,6,15,5,June,dry,0.014882319,0.01465298,98.48852,1006.07587,0.00049721793,295.25702,2.6239822,-9.867818
2014-06-15 10:30:00,2014-06-15 06:30:00-04:00,2014,6,15,6,June,dry,0.051841643,0.04905137,97.50001,1006.3783,0.0007137015,296.259,-15.55919,0.9865838
2014-06-15 11:30:00,2014-06-15 07:30:00-04:00,2014,6,15,7,June,dry,0.23803677,0.4547321,88.19333,1006.87524,0.0009301851,300.326,30.736414,122.92262
2014-06-15 12:30:00,2014-06-15 08:30:00-04:00,2014,6,15,8,June,dry,-0.31585357,1.063604,71.437065,1007.208,0.00086573535,302.97586,50.756725,234.66962
2014-06-15 13:30:00,2014-06-15 09:30:00-04:00,2014,6,15,9,June,dry,-1.0101331,2.4216762,63.21334,1007.36676,0.00052035233,304.34332,83.08208,301.13684
2014-06-15 14:30:00,2014-06-15 10:30:00-04:00,2014,6,15,10,June,dry,-1.3872994,2.7858212,56.92783,1007.3069,0.00017496927,305.25592,99.09267,301.40707
2014-06-15 15:30:00,2014-06-15 11:30:00-04:00,2014,6,15,11,June,dry,-1.2682161,3.0441928,56.00935,1006.8264,2.5932889e-06,305.77307,112.05301,281.25317
2014-06-15 16:30:00,2014-06-15 12:30:00-04:00,2014,6,15,12,June,dry,-2.0845697,2.6175678,52.853508,1005.9865,3.2243731e-06,306.39767,145.83243,303.71008
2014-06-15 17:30:00,2014-06-15 13:30:00-04:00,2014,6,15,13,June,dry,-2.5798223,1.8933893,51.38866,1005.05334,3.855457e-06,306.65094,114.86568,237.80695
2014-06-15 18:30:00,2014-06-15 14:30:00-04:00,2014,6,15,14,June,dry,-3.167739,1.0952199,49.008522,1004.2675,4.44477e-06,306.75848,87.8745,218.62704
2014-06-15 19:30:00,2014-06-15 15:30:00-04:00,2014,6,15,15,June,dry,-2.1230352,1.6297551,51.880165,1003.727,4.992311e-06,306.24445,29.679998,113.55306
2014-06-15 20:30:00,2014-06-15 16:30:00-04:00,2014,6,15,16,June,dry,-0.96969706,2.1337192,57.906,1003.59705,5.5398523e-06,305.34247,-2.462042,52.802437
2014-06-15 21:30:00,2014-06-15 17:30:00-04:00,2014,6,15,17,June,dry,0.07313089,1.066272,69.92754,1003.81274,6.307313e-05,303.32687,0.11927199,-13.900759
2014-06-15 22:30:00,2014-06-15 18:30:00-04:00,2014,6,15,18,June,dry,0.30269957,0.11934913,84.92082,1004.2868,0.00017759214,300.72302,2.1341403,10.835197
2014-06-15 23:30:00,2014-06-15 19:30:00-04:00,2014,6,15,19,June,dry,0.17584252,0.14008848,90.17502,1004.98645,0.00029211113,299.37482,0.6557531,-1.015164
2014-06-16 00:30:00,2014-06-15 20:30:00-04:00,2014,6,15,20,June,dry,0.020018369,0.015409356,91.73113,1005.7293,0.00034396446,298.71265,-2.1747682,-4.722408
2014-06-16 01:30:00,2014-06-15 21:30:00-04:00,2014,6,15,21,June,dry,0.112092406,0.08605569,93.52,1006.22687,0.00033315207,298.09665,-0.7727579,-7.7990565
2014-06-16 02:30:00,2014-06-15 22:30:00-04:00,2014,6,15,22,June,dry,0.24783222,-0.06272187,93.805,1006.3863,0.0003223397,297.50153,-1.6498435,-11.9177885
2014-06-16 03:30:00,2014-06-15 23:30:00-04:00,2014,6,15,23,June,dry,0.2753606,0.07673296,93.96229,1006.34607,0.00031862516,297.1672,1.8721025,0.6047882
2014-06-16 04:30:00,2014-06-16 00:30:00-04:00,2014,6,16,0,June,dry,0.06713602,0.10744795,95.16334,1006.1834,0.0003220084,296.95648,0.76178896,0.17506844
2014-06-16 05:30:00,2014-06-16 01:30:00-04:00,2014,6,16,1,June,dry,0.10587574,0.2712749,95.31501,1005.7756,0.0003253916,296.88266,-5.373884,-8.281931
2014-06-16 06:30:00,2014-06-16 02:30:00-04:00,2014,6,16,2,June,dry,0.04883628,0.031693924,96.90163,1005.2232,0.0005531487,296.54736,-7.6363063,-3.801947
2014-06-16 07:30:00,2014-06-16 03:30:00-04:00,2014,6,16,3,June,dry,0.0,0.0,97.22998,1005.0389,0.0010052797,296.69928,9.583943,5.228896
2014-06-16 08:30:00,2014-06-16 04:30:00-04:00,2014,6,16,4,June,dry,0.22153491,0.10285935,97.70833,1005.2899,0.0014574106,296.25412,1.8135581,7.891438
2014-06-16 09:30:00,2014-06-16 05:30:00-04:00,2014,6,16,5,June,dry,0.44973314,0.28789908,97.836044,1005.7508,0.014072166,295.9798,-1.6976417,-12.309729
2014-06-16 10:30:00,2014-06-16 06:30:00-04:00,2014,6,16,6,June,dry,0.028795702,0.09337626,95.92001,1006.44525,0.038849544,297.3776,51.447456,53.05503
2014-06-16 11:30:00,2014-06-16 07:30:00-04:00,2014,6,16,7,June,dry,0.3044144,1.8327283,84.607346,1007.1681,0.06362692,301.16785,27.407402,131.64038
2014-06-16 12:30:00,2014-06-16 08:30:00-04:00,2014,6,16,8,June,dry,0.32275158,3.0384507,73.25297,1007.6146,0.2026265,303.30228,58.826767,200.51224
2014-06-16 13:30:00,2014-06-16 09:30:00-04:00,2014,6,16,9,June,dry,-0.8491346,3.8092804,65.92917,1007.94336,0.45584825,304.54297,85.0984,250.7626
2014-06-16 14:30:00,2014-06-16 10:30:00-04:00,2014,6,16,10,June,dry,0.27831236,3.8885086,62.971825,1007.61633,0.70907,305.24695,88.99671,265.5962
2014-06-16 15:30:00,2014-06-16 11:30:00-04:00,2014,6,16,11,June,dry,-1.5665785,2.655285,62.534588,1006.9752,0.8860867,305.45963,80.38354,202.41466
2014-06-16 16:30:00,2014-06-16 12:30:00-04:00,2014,6,16,12,June,dry,-2.4347503,0.4057686,63.544838,1006.24194,0.9868982,305.04987,66.33478,109.01001
2014-06-16 17:30:00,2014-06-16 13:30:00-04:00,2014,6,16,13,June,dry,-4.408531,-4.96535,80.71885,1006.06995,1.0877098,301.82248,47.855415,61.617172
2014-06-16 18:30:00,2014-06-16 14:30:00-04:00,2014,6,16,14,June,dry,-2.8135178,-0.61878884,93.968864,1006.18677,0.9568485,298.1464,8.611165,85.83293
2014-06-16 19:30:00,2014-06-16 15:30:00-04:00,2014,6,16,15,June,dry,-0.22659092,-1.3103865,94.69334,1005.6049,0.59431446,298.23407,33.378124,60.722565
2014-06-16 20:30:00,2014-06-16 16:30:00-04:00,2014,6,16,16,June,dry,-0.7497262,-1.7866553,94.91,1005.5418,0.2317804,298.46533,9.261123,37.649155
2014-06-16 21:30:00,2014-06-16 17:30:00-04:00,2014,6,16,17,June,dry,0.33537847,-1.0059696,95.2508,1005.8147,0.042886812,298.48575,3.4465923,14.312683
2014-06-16 22:30:00,2014-06-16 18:30:00-04:00,2014,6,16,18,June,dry,0.3465393,-0.33423874,96.90834,1006.2832,0.02763371,297.86652,2.4383283,10.669884
2014-06-16 23:30:00,2014-06-16 19:30:00-04:00,2014,6,16,19,June,dry,0.59471303,-0.8446249,97.61668,1006.88477,0.0123806065,297.4765,-0.76956284,2.5513399
2014-06-17 00:30:00,2014-06-16 20:30:00-04:00,2014,6,16,20,June,dry,0.94191086,-0.07795801,97.055725,1007.5051,0.0047525605,297.2072,-0.6639276,-6.2780075
2014-06-17 01:30:00,2014-06-16 21:30:00-04:00,2014,6,16,21,June,dry,0.3800604,-0.16015597,98.27168,1007.86017,0.00474957,296.94852,-7.7578316,3.280568
2014-06-17 02:30:00,2014-06-16 22:30:00-04:00,2014,6,16,22,June,dry,0.45945165,-0.30341497,98.32333,1008.04553,0.0047465805,297.0311,-0.6840313,-2.4954064
2014-06-17 03:30:00,2014-06-16 23:30:00-04:00,2014,6,16,23,June,dry,0.5349942,-0.34886184,98.437706,1007.89514,0.0052097933,296.9831,0.9762534,-0.03664577
2014-06-17 04:30:00,2014-06-17 00:30:00-04:00,2014,6,17,0,June,dry,0.49528864,-0.5171708,97.78503,1007.3786,0.00613921,297.16458,-0.6762039,-0.51211554
2014-06-17 05:30:00,2014-06-17 01:30:00-04:00,2014,6,17,1,June,dry,0.47257602,-0.4033192,97.515015,1006.7302,0.0070686266,297.11734,0.109337,2.721457
2014-06-17 06:30:00,2014-06-17 02:30:00-04:00,2014,6,17,2,June,dry,0.647776,-0.68828046,97.33769,1006.3865,0.0075608003,297.06372,-0.066471994,5.5286646
2014-06-17 07:30:00,2014-06-17 03:30:00-04:00,2014,6,17,3,June,dry,0.56149095,-0.5089144,96.90333,1006.4231,0.0076157316,297.21814,-0.91557086,7.3100557
2014-06-17 08:30:00,2014-06-17 04:30:00-04:00,2014,6,17,4,June,dry,0.731166,-0.44721738,97.23166,1006.5105,0.007670663,297.20773,-0.52874374,6.6708446
2014-06-17 09:30:00,2014-06-17 05:30:00-04:00,2014,6,17,5,June,dry,1.0827432,-0.87400085,97.37536,1006.91364,0.02126809,297.24615,0.0103349835,10.415674
2014-06-17 10:30:00,2014-06-17 06:30:00-04:00,2014,6,17,6,June,dry,0.5921015,-0.7337944,96.85998,1007.4885,0.048408013,297.44232,-1.4284284,10.417034
2014-06-17 11:30:00,2014-06-17 07:30:00-04:00,2014,6,17,7,June,dry,0.7733118,-0.5579094,95.984985,1008.2061,0.07554794,298.1436,19.092564,52.657494
2014-06-17 12:30:00,2014-06-17 08:30:00-04:00,2014,6,17,8,June,dry,1.1078937,-1.3172736,90.39016,1008.8426,0.11824468,300.07767,40.49636,111.138855
2014-06-17 13:30:00,2014-06-17 09:30:00-04:00,2014,6,17,9,June,dry,0.7117583,-1.0393113,85.19668,1009.018,0.17649823,301.25256,43.467857,154.926
2014-06-17 14:30:00,2014-06-17 10:30:00-04:00,2014,6,17,10,June,dry,0.4146414,-0.85646564,79.65551,1008.57654,0.23475178,302.38434,51.047188,289.62164
2014-06-17 15:30:00,2014-06-17 11:30:00-04:00,2014,6,17,11,June,dry,-0.0732205,0.15354556,73.28393,1007.68695,0.28256777,303.45557,70.54038,311.29156
2014-06-17 16:30:00,2014-06-17 12:30:00-04:00,2014,6,17,12,June,dry,1.1374474,0.89702225,73.31266,1006.7334,0.31994623,303.49045,27.72931,109.63164
2014-06-17 17:30:00,2014-06-17 13:30:00-04:00,2014,6,17,13,June,dry,-1.191549,-1.106563,79.97134,1006.00616,0.3573247,302.3632,4.5155573,187.1697
2014-06-17 18:30:00,2014-06-17 14:30:00-04:00,2014,6,17,14,June,dry,-0.61823696,-2.9257488,87.31475,1005.42456,0.35984847,301.19635,42.52423,133.337
2014-06-17 19:30:00,2014-06-17 15:30:00-04:00,2014,6,17,15,June,dry,0.13558444,-1.450102,79.4445,1004.6501,0.32751757,302.53754,14.763971,111.60152
2014-06-17 20:30:00,2014-06-17 16:30:00-04:00,2014,6,17,16,June,dry,-0.47046235,-1.5695572,83.78317,1004.7348,0.2951867,302.02496,2.0592823,48.802597
2014-06-17 21:30:00,2014-06-17 17:30:00-04:00,2014,6,17,17,June,dry,-0.11716728,-1.1227936,89.26393,1005.26587,0.24975632,301.1977,5.0987835,6.9032664
2014-06-17 22:30:00,2014-06-17 18:30:00-04:00,2014,6,17,18,June,dry,-0.042714115,-0.53516847,93.925,1005.7714,0.19122642,300.326,3.1736774,12.194783
2014-06-17 23:30:00,2014-06-17 19:30:00-04:00,2014,6,17,19,June,dry,-0.62694365,-1.1740873,95.62668,1006.7216,0.13269654,299.7231,-2.3927214,10.534536
2014-06-18 00:30:00,2014-06-17 20:30:00-04:00,2014,6,17,20,June,dry,-0.032953497,-1.1222613,93.71801,1007.4053,0.1383979,299.75803,1.6426066,-2.6941118
2014-06-18 01:30:00,2014-06-17 21:30:00-04:00,2014,6,17,21,June,dry,-0.14597711,-0.3902494,95.26499,1007.7045,0.20833051,299.25702,1.2751274,-2.5617566
2014-06-18 02:30:00,2014-06-17 22:30:00-04:00,2014,6,17,22,June,dry,0.5519389,-0.77763516,95.686676,1008.1233,0.27826312,298.66785,-0.0068063736,7.6686163
2014-06-18 03:30:00,2014-06-17 23:30:00-04:00,2014,6,17,23,June,dry,-0.21495032,-0.9360987,96.88195,1007.7888,0.4276086,298.54343,0.0270347,6.1132894
2014-06-18 04:30:00,2014-06-18 00:30:00-04:00,2014,6,18,0,June,dry,0.36370516,-0.4810751,97.27001,1007.3764,0.65636694,298.24506,0.8558749,6.965084
2014-06-18 05:30:00,2014-06-18 01:30:00-04:00,2014,6,18,1,June,dry,0.34727117,-0.716865,97.82163,1006.9864,0.88512534,298.0347,1.9826905,22.844067
2014-06-18 06:30:00,2014-06-18 02:30:00-04:00,2014,6,18,2,June,dry,-0.9136674,-0.40822312,97.96887,1006.7685,0.9281229,297.9482,0.8756666,21.542786
2014-06-18 07:30:00,2014-06-18 03:30:00-04:00,2014,6,18,3,June,dry,-0.55537003,-1.4648174,97.68498,1007.092,0.7853595,297.8048,-2.2817996,4.5485587
2014-06-18 08:30:00,2014-06-18 04:30:00-04:00,2014,6,18,4,June,dry,-0.6900607,-1.8261967,97.211685,1007.08844,0.64259624,297.57666,-0.77233505,
2014-06-18 09:30:00,2014-06-18 05:30:00-04:00,2014,6,18,5,June,dry,-0.13575968,-0.944726,97.89507,1007.4938,0.47677603,297.40875,3.4325376,7.054875
2014-06-18 10:30:00,2014-06-18 06:30:00-04:00,2014,6,18,6,June,dry,0.2554032,-0.43402487,97.59333,1007.8333,0.28789902,297.6773,0.4003824,21.74815
2014-06-18 11:30:00,2014-06-18 07:30:00-04:00,2014,6,18,7,June,dry,0.10738087,-1.3947339,94.83167,1008.92505,0.09902201,298.59323,9.961552,51.617416
2014-06-18 12:30:00,2014-06-18 08:30:00-04:00,2014,6,18,8,June,dry,-0.1539915,-1.1138009,91.636055,1009.58044,0.06223869,299.63077,26.698305,81.649734
2014-06-18 13:30:00,2014-06-18 09:30:00-04:00,2014,6,18,9,June,dry,0.11244853,-0.4231717,85.99666,1009.6165,0.17754906,301.08615,47.789513,142.86163
2014-06-18 14:30:00,2014-06-18 10:30:00-04:00,2014,6,18,10,June,dry,-0.047697876,0.22032563,82.286514,1009.4865,0.29285944,302.0698,67.24234,328.28888
2014-06-18 15:30:00,2014-06-18 11:30:00-04:00,2014,6,18,11,June,dry,0.029675245,0.38112718,78.52279,1008.97034,0.68357563,303.03244,44.21471,144.88756
2014-06-18 16:30:00,2014-06-18 12:30:00-04:00,2014,6,18,12,June,dry,0.81060034,1.3780316,72.13016,1007.905,1.3496976,304.01758,83.750046,240.11217
2014-06-18 17:30:00,2014-06-18 13:30:00-04:00,2014,6,18,13,June,dry,0.76116204,1.1724085,69.89066,1007.082,2.0158195,304.05817,31.46217,177.22919
2014-06-18 18:30:00,2014-06-18 14:30:00-04:00,2014,6,18,14,June,dry,-0.6844882,2.7394817,71.973434,1006.65894,2.1260011,303.8995,-2.0107656,126.602844
2014-06-18 19:30:00,2014-06-18 15:30:00-04:00,2014,6,18,15,June,dry,-2.5902183,-0.49629194,89.09167,1007.0414,1.6802423,300.4023,-2.5016997,107.10528
2014-06-18 20:30:00,2014-06-18 16:30:00-04:00,2014,6,18,16,June,dry,-1.992874,-0.15305959,93.97166,1007.21136,1.2344835,298.96045,6.0104313,
2014-06-18 21:30:00,2014-06-18 17:30:00-04:00,2014,6,18,17,June,dry,-0.4934681,-0.2828007,94.61965,1007.4396,0.854644,298.65482,5.5780816,
2014-06-18 22:30:00,2014-06-18 18:30:00-04:00,2014,6,18,18,June,dry,0.39494637,-0.046609137,96.954994,1007.86835,0.54072386,298.19516,-6.9783554,42.078243
2014-06-18 23:30:00,2014-06-18 19:30:00-04:00,2014,6,18,19,June,dry,0.18181902,-0.40267855,97.641685,1008.4951,0.22680373,298.0377,4.4972124,0.8861747
2014-06-19 00:30:00,2014-06-18 20:30:00-04:00,2014,6,18,20,June,dry,0.05256813,-0.3551787,97.92455,1009.23737,0.05833733,297.706,,6.2363024
2014-06-19 01:30:00,2014-06-18 21:30:00-04:00,2014,6,18,21,June,dry,0.88797724,-0.6949405,98.18169,1009.54333,0.035324663,297.46283,-1.9595854,
2014-06-19 02:30:00,2014-06-18 22:30:00-04:00,2014,6,18,22,June,dry,0.14861554,-0.5851009,98.33164,1009.393,0.012311992,297.29153,,5.985695
2014-06-19 03:30:00,2014-06-18 23:30:00-04:00,2014,6,18,23,June,dry,0.53387314,-0.9356744,98.27216,1009.3849,0.0031851833,297.09247,,
2014-06-19 04:30:00,2014-06-19 00:30:00-04:00,2014,6,19,0,June,dry,0.54467803,-0.3540631,98.20332,1008.92487,0.007944235,296.84262,-1.4992375,10.022507
2014-06-19 05:30:00,2014-06-19 01:30:00-04:00,2014,6,19,1,June,dry,0.26845515,-0.20314004,98.12165,1008.50653,0.012703286,296.79333,-2.3849618,-6.794427
2014-06-19 06:30:00,2014-06-19 02:30:00-04:00,2014,6,19,2,June,dry,0.30559504,0.051984627,98.46229,1007.99615,0.029124906,296.4978,-0.06774509,11.951839
2014-06-19 07:30:00,2014-06-19 03:30:00-04:00,2014,6,19,3,June,dry,0.2599163,-0.18521634,98.873276,1007.99677,0.0572091,296.32925,1.3378592,21.391273
2014-06-19 08:30:00,2014-06-19 04:30:00-04:00,2014,6,19,4,June,dry,0.04867901,-0.27913415,98.75499,1008.15314,0.08529329,296.56232,1.5998684,1.2623372
2014-06-19 09:30:00,2014-06-19 05:30:00-04:00,2014,6,19,5,June,dry,0.53449875,-0.22311759,98.757355,1008.8213,0.35536513,296.45316,-1.1522108,-0.02923144
2014-06-19 10:30:00,2014-06-19 06:30:00-04:00,2014,6,19,6,June,dry,0.30466223,-0.8787082,98.59667,1009.3684,0.8674246,297.0116,6.7473335,20.90696
2014-06-19 11:30:00,2014-06-19 07:30:00-04:00,2014,6,19,7,June,dry,0.9308852,-0.65835774,95.41832,1009.89166,1.379484,298.6177,28.004063,95.13176
2014-06-19 12:30:00,2014-06-19 08:30:00-04:00,2014,6,19,8,June,dry,1.7472602,0.5762809,87.2541,1010.0608,1.9209893,301.1023,46.224205,118.21625
2014-06-19 13:30:00,2014-06-19 09:30:00-04:00,2014,6,19,9,June,dry,1.7532088,2.0103598,83.845,1010.25684,2.4919405,301.66583,34.843494,100.86616
2014-06-19 14:30:00,2014-06-19 10:30:00-04:00,2014,6,19,10,June,dry,0.6051947,1.3151306,88.128334,1010.2064,3.0628915,300.83084,-0.5741177,72.042755
2014-06-19 15:30:00,2014-06-19 11:30:00-04:00,2014,6,19,11,June,dry,-4.24842,-0.68170863,94.46393,1011.14087,2.9480457,297.1929,59.232044,
2014-06-19 16:30:00,2014-06-19 12:30:00-04:00,2014,6,19,12,June,dry,-2.2221463,-1.9654293,95.98833,1010.33325,2.1474035,296.4905,-7.8073483,106.21324
2014-06-19 17:30:00,2014-06-19 13:30:00-04:00,2014,6,19,13,June,dry,-0.59360784,-0.47872224,96.103355,1008.7083,1.3467612,296.61533,0.95528156,
2014-06-19 18:30:00,2014-06-19 14:30:00-04:00,2014,6,19,14,June,dry,-0.17468362,-0.5676508,95.12623,1006.9575,0.7889521,297.16754,3.693726,69.92979
2014-06-19 19:30:00,2014-06-19 15:30:00-04:00,2014,6,19,15,June,dry,-1.776367,1.0626372,95.795006,1006.7696,0.4739762,297.41202,12.162167,36.663544
2014-06-19 20:30:00,2014-06-19 16:30:00-04:00,2014,6,19,16,June,dry,-1.9111177,-0.5281812,95.373314,1007.0501,0.1590003,297.65616,4.0281067,24.380302
2014-06-19 21:30:00,2014-06-19 17:30:00-04:00,2014,6,19,17,June,dry,-1.0217327,-0.88654417,95.87212,1007.1996,0.0015522143,297.6392,-0.9613756,4.315748
2014-06-19 22:30:00,2014-06-19 18:30:00-04:00,2014,6,19,18,June,dry,-0.096838266,-1.1361213,97.605,1007.4632,0.0016319179,297.00717,-0.49036604,0.34806168
2014-06-19 23:30:00,2014-06-19 19:30:00-04:00,2014,6,19,19,June,dry,0.57604474,-0.2120358,98.52666,1007.84143,0.0017116216,296.11566,-1.6760648,-15.924957
2014-06-20 00:30:00,2014-06-19 20:30:00-04:00,2014,6,19,20,June,dry,0.898694,0.048572127,99.1623,1008.5734,0.001806996,295.63345,1.3653028,-6.7984695
2014-06-20 01:30:00,2014-06-19 21:30:00-04:00,2014,6,19,21,June,dry,0.52945536,0.08764377,99.54003,1008.77167,0.0019180407,295.3957,-0.7942176,-1.3991615
2014-06-20 02:30:00,2014-06-19 22:30:00-04:00,2014,6,19,22,June,dry,0.26762974,0.09844867,99.73166,1008.733,0.0020290855,295.164,1.8270334,-2.793136
2014-06-20 03:30:00,2014-06-19 23:30:00-04:00,2014,6,19,23,June,dry,0.47224015,-0.6072997,99.724655,1008.5556,0.0018166761,295.04245,0.732967,0.050004795
2014-06-20 04:30:00,2014-06-20 00:30:00-04:00,2014,6,20,0,June,dry,0.5812925,-0.14035128,99.56833,1008.1032,0.0012808123,294.76007,-2.5417361,-5.3060064
2014-06-20 05:30:00,2014-06-20 01:30:00-04:00,2014,6,20,1,June,dry,0.6641742,-0.25271127,99.674965,1007.56323,0.0007449486,294.6535,-1.4198256,-2.3019185
2014-06-20 06:30:00,2014-06-20 02:30:00-04:00,2014,6,20,2,June,dry,0.25561246,-0.32728198,99.62625,1007.35925,0.0022264281,294.75497,0.0014693737,0.010968298
2014-06-20 07:30:00,2014-06-20 03:30:00-04:00,2014,6,20,3,June,dry,0.55078393,-0.13319911,99.6417,1007.2117,0.005725251,294.62433,-0.2635851,-1.2036808
2014-06-20 08:30:00,2014-06-20 04:30:00-04:00,2014,6,20,4,June,dry,0.035117935,-0.40554732,99.695045,1007.39197,0.009224074,294.89948,0.07545546,0.14005741
2014-06-20 09:30:00,2014-06-20 05:30:00-04:00,2014,6,20,5,June,dry,0.32485318,-0.6367436,99.596695,1007.78705,0.015277619,295.34143,-0.1984031,0.12505613
2014-06-20 10:30:00,2014-06-20 06:30:00-04:00,2014,6,20,6,June,dry,-0.09260171,-0.31118247,99.36996,1008.09314,0.023885887,295.61517,4.999805,13.307774
2014-06-20 11:30:00,2014-06-20 07:30:00-04:00,2014,6,20,7,June,dry,1.094086,-0.91828614,97.57502,1008.66974,0.032494154,297.4988,36.43935,88.04155
2014-06-20 12:30:00,2014-06-20 08:30:00-04:00,2014,6,20,8,June,dry,1.2676377,0.06984,93.18362,1008.9472,0.054632463,299.4388,54.26382,122.78319
2014-06-20 13:30:00,2014-06-20 09:30:00-04:00,2014,6,20,9,June,dry,1.2645236,1.145843,83.821686,1008.65497,0.090300806,301.56662,88.77812,219.62668
2014-06-20 14:30:00,2014-06-20 10:30:00-04:00,2014,6,20,10,June,dry,1.5102671,1.2620424,81.53834,1008.30695,0.12596916,301.9688,44.39701,128.46446
2014-06-20 15:30:00,2014-06-20 11:30:00-04:00,2014,6,20,11,June,dry,1.1943988,0.88813674,79.70674,1007.60645,0.20145787,302.552,74.017975,228.44891
2014-06-20 16:30:00,2014-06-20 12:30:00-04:00,2014,6,20,12,June,dry,1.0106103,1.855503,77.72982,1006.68835,0.31676698,302.9635,34.783398,113.496254
2014-06-20 17:30:00,2014-06-20 13:30:00-04:00,2014,6,20,13,June,dry,0.5223169,-0.68867034,81.90899,1005.805,0.43207607,302.24255,43.91037,88.16617
2014-06-20 18:30:00,2014-06-20 14:30:00-04:00,2014,6,20,14,June,dry,1.6753465,-0.77601135,81.33788,1004.6851,0.48782387,302.71033,74.63555,210.02814
2014-06-20 19:30:00,2014-06-20 15:30:00-04:00,2014,6,20,15,June,dry,1.1291062,1.2087654,74.006676,1004.28503,0.48401034,303.85974,34.50531,108.743004
2014-06-20 20:30:00,2014-06-20 16:30:00-04:00,2014,6,20,16,June,dry,1.1658419,0.40757328,72.86352,1004.30206,0.48019683,303.84628,10.612657,70.5255
2014-06-20 21:30:00,2014-06-20 17:30:00-04:00,2014,6,20,17,June,dry,1.0887375,0.00094133226,80.764114,1004.60474,0.71236026,302.52576,0.76941425,-2.2339094
2014-06-20 22:30:00,2014-06-20 18:30:00-04:00,2014,6,20,18,June,dry,0.48599464,0.23975627,92.15333,1005.52673,1.1805006,300.49765,0.11410862,-2.9970133
2014-06-20 23:30:00,2014-06-20 19:30:00-04:00,2014,6,20,19,June,dry,-0.00936951,-0.6369116,95.4333,1006.07654,1.648641,299.73245,-0.6456423,0.6901858
2014-06-21 00:30:00,2014-06-20 20:30:00-04:00,2014,6,20,20,June,dry,-0.07636824,-1.9194956,96.795074,1006.5755,1.7713747,299.37018,-3.5734162,
2014-06-21 01:30:00,2014-06-20 21:30:00-04:00,2014,6,20,21,June,dry,-0.8573062,-0.5271206,93.77501,1007.7282,1.5487018,299.25552,,
2014-06-21 02:30:00,2014-06-20 22:30:00-04:00,2014,6,20,22,June,dry,-0.93486905,-2.6712346,96.92167,1008.07495,1.3260287,296.42697,,
2014-06-21 03:30:00,2014-06-20 23:30:00-04:00,2014,6,20,23,June,dry,-0.09213573,-0.96609974,98.2082,1007.5148,1.0149759,296.88742,,
2014-06-21 04:30:00,2014-06-21 00:30:00-04:00,2014,6,21,0,June,dry,-0.052087877,0.057439815,98.53335,1006.73175,0.6155432,296.96115,,
2014-06-21 05:30:00,2014-06-21 01:30:00-04:00,2014,6,21,1,June,dry,-0.08843002,-0.32755744,98.60665,1006.1554,0.21611051,297.00046,,
2014-06-21 06:30:00,2014-06-21 02:30:00-04:00,2014,6,21,2,June,dry,0.58773696,0.31223407,98.578674,1006.0129,0.014821029,296.77414,,
2014-06-21 07:30:00,2014-06-21 03:30:00-04:00,2014,6,21,3,June,dry,0.0,0.0,98.721634,1005.92834,0.011674754,296.7578,,
2014-06-21 08:30:00,2014-06-21 04:30:00-04:00,2014,6,21,4,June,dry,0.22679123,0.13499212,98.888306,1006.3283,0.00852848,296.26135,,
2014-06-21 09:30:00,2014-06-21 05:30:00-04:00,2014,6,21,5,June,dry,0.07111309,-0.21880566,99.15083,1006.7163,0.0058122487,295.99622,,
2014-06-21 10:30:00,2014-06-21 06:30:00-04:00,2014,6,21,6,June,dry,-0.11834044,-0.1709689,98.93331,1006.90344,0.0035260606,296.54282,,
